company_id,speciality
6560,Paperboard
6560,Containerboard
6560,Flexible Packaging Papers
6560,Silicone Base Papers
6560,Tissue Papers
6560,Dye Sublimation Papers
6560,Inkjet Papers
74899775,spine surgery
74899775,neurosurgery
68304603,Plant-based snacks
68304603,Bottled tea beverages
68304603,Responsible sourcing
84647,Commercial Mortgage Banking & Investments
279728,IT Staffing
279728,Executive Searches
279728,Contract Placements
279728,Perm Placments
279728,Finance Staffing
279728,Sales Staffing
13769,LTL transportation
13769,Time-critical delivery
13769,Residential and final mile services
13769,Retail shipping
13769,"Service to Canada, Mexico and Puerto Rico"
13769,Trade show shipping
13769,Product launch services
13769,Flatbed delivery
13769,Mobile containers
6959,Software
6959,Database
6959,Integration and development of connectable applications
6959,Composite application
6959,Handles unstructured data
6959,Embedded real-time active analytics
6959,Healthcare information system
6959,Health information exchange
6959,data management
6959,cloud
6959,ODBMS
6959,Healthy Data
6959,Clean Data
6959,Supply Chain 
38489,Market Leader in Global 1000 Clients
38489,Best Practices Conferences for AP and P2P
38489,"Retail and Commercial Audit Tools, Multi-Currency"
38489,"Reverse SUT, GST, and VAT Audits"
38489,Vendor Risk Analysis and Fraud Detection Software
38489,Pricing and Contract Compliance Audits
38489,Supplier Information Management
38489,Recovery Audits
38489,Supplier Management
38489,Supplier Portal
38489,Vendor Master
38489,Vendor Master Management
16181713,NIST CSF
16181713,NERC CIP
16181713,OT Cyber Security
16181713,Industrial Control Systems
16181713,Vulnerability Management
16181713,Asset Inventory
16181713,Managed Security Services
86694680,software engineering
86694680,talent orchestration
86694680,data
86694680,AI
86694680,Metaverse
86694680,Digital transformation
86694680,technology
24597,hospitality
24597,hotel management
24597,food
24597,beverage
24597,operations
10540544,Technology
10540544,Accounting/Finance
10540544,Human Resources
10540544,Pharmaceutical
10540544,Executive Search
10540544,Manufacturing
10540544,Program Management
10540544,Consulting
10540544,Sales
10540544,Project Management
10540544,Healthcare
10540544,Medical
10540544,Insurance
1028156,Executive Search
1028156,Clinical / Scientific Staffing
1028156,Staffing / Recruiting
1028156,Diversity Recruiting
1028156,Finance / Accounting Staffing
1028156,Professional Staffing
1028156,Admin / Clerical Staffing
1028156,IT Staffing
1028156,Veterans Staffing
1028156,Payrolling
1028156,Workforce Compliance
1028156,MSP / VMS
1028156,consciously unbiased
1028156,clinical staffing
1028156,technology staffing
1028156,technology recruiting
1028156,consciouslyunbiased
1028156,diversity staffing
167024,Healthcare
167024,Retail
167024,Manufacturing
167024,Transportation & Logistics
167024,Hospitality
167024,Mobile Computing
167024,Supplies
167024,Printing
167024,Software
167024,Data Capture
167024,Location Solutions
167024,RFID
167024,Services
167024,Digitization
167024,Automation
167024,Government
167024,Banking
167024,Consumer Products
167024,Robotics
69502296,Smart Energy
69502296,Energy Management
69502296,Renewable Energy
69502296,Energy Efficiency
69502296,Electric Vehicle Charging
371279,Recruiting Top Tier Finance and Accounting Professionals
371279,accounting
371279,finance
371279,internal audit
371279,treasury
371279,tax
371279,private equity
371279,government contracting
371279,technology
371279,start up
371279,SEC reporting
371279,technical accounting
371279,CFO
371279,Controller
371279,CAO
371279,IPO
371279,Interim accountants
371279,diversity
200685,Oracle EBS Implementation
200685,Oracle Configurator
200685,"Fusion Middleware, Oracle Web Center, SOA"
200685,Agile PLM
200685,Oracle Business Intelligence
200685,Oracle Peoplesoft
200685,Oracle Hyperion planning
200685,Oracle Essbase implementation/ upgrades
7488,health care
7488,medical education
7488,nursing education
7488,health sciences education
7488,cancer care
7488,heart care
7488,neurological sciences
7488,neurosurgery
7488,high-risk obstetrics
7488,transplant
7488,primary care
7488,orthopedics
7488,bone and joint care
7488,spine care
5085,Global leader in pallet and container pooling services
5085,Supply Chain Partner
5085,Pallets
5085,Containers
5085,Automotive
5085,Consumer Industry
5085,Retail Logistics
5085,Sustainable Logistics Solutions
5085,Circular Business Model
16589,One of New York's largest providers of Medicare
16589,Medicaid
16589,"Family Health Plus (FHP), Child Health Plus (CHP)"
16589,Value Based Payments
16589,Small Business
16589,Medicare
16589,Group Insurance
16589,individual insurance
16589,Health Plan
16589,Health Insurance
16589,Mental Health
16589,Innovation
16589,MLTC
584081,Fabrication
584081,Laser Cutting
584081,Metal Stamping
584081,Welding
584081,CNC Machining
584081,Platework
584081,Compound Forming
584081,Plate Rolling
584081,Plasma and Oxy Fuel Cutting
584081,Plate Bending
1828593,Landscape Architecture
1828593,Urban Planning and Design
1828593,Art Commissions
1828593,Climate Solutions
1828593,Landscape Design
65633769,General Insurance
65633769,Car Insurance
65633769,Home Insurance
65633769,Travel Insurance 
65633769,Pet Insurance
65633769,Breakdown Insurance
65633769,Landlord Insurance
38104971,recruiting
38104971,staffing
38104971,accounting
38104971,finance
38104971,technology
38104971,marketing
38104971,design
38104971,controller
38104971,producer
38104971,payroll
38104971,tax
38104971,audit
38104971,creative
38104971,copywriting
38104971,HR
38104971,Gaming
38104971,CFO
38104971,CMO
38104971,operations
38104971,business analyst
90198358,Interim Leadership
90198358,Healthcare Interim Leadership
90198358,Healthcare Consulting
90198358,Executive Search
90198358,Healthcare Recruiting
90198358,Healthcare Recruiter
90198358,Executive Recruiter
90198358,Healthcare Executive Search
90198358,Healthcare Executive
90198358,Recruiter
211981,Civic design
211981,Courts design
211981,Detention design
211981,Energy Services design
211981,Higher Education design
211981,Hospitality design
211981,K-12 Education design
211981,Retail design
211981,Sports design
211981,Workplace design
211981,Architecture
211981,Engineering
211981,Interior Design
211981,Master Planning
211981,Building Optimization
211981,Healthcare design
211981,Multi-family housing design
211981,Transportation design
11115,Healthcare
11115,Telecom
11115,Energy & Utilities
11115,Banking & Finance
11115,Mobility & Messaging
11115,Product Engineering
11115,Automation
11115,Platforms
11115,Media & Entertainment
11115,Government 
11115,Cloud
11115,Infrastructure
11115,BPO
11115,Analytics
11115,IoT
11115,Blockchain
11115,Applications
11115,Life Sciences
11115,Hi-Tech
11115,AI
552958,ATMs & Traditional Banking Products
552958,Financial Products and Services
552958,ATM Solutions
552958,Financial Institution Technology
552958,Financial Institution Security
552958,Financial Institution Managed Services
7032,treasure hunt
7032,great deals
7032,retail
7032,off-price retail
7032,home
7032,shoes
7032,exciting brands
7032,deliver value
410291,destination marketing
410291,facility management
586336,Global IT and Engineering Services
586336,Customized Project Solutions
586336,Workforce Management
586336,Recruiting
586336,Technology Solutions
1412,engineering
1412,information technology
1412,electronics
1412,military
1412,systems engineering
1412,software engineering
1412,supply chain
1412,manufacturing
1412,logistics
1412,aerospace
1412,defense
1412,unmanned systems
1412,c4isr
1412,cyber
1412,cyber security
1412,advanced electronics
1412,directed energy
1412,space
31815,In-Center Hemodialysis
31815,CAPD & cycler peritoneal dialysis (PD)
31815,Home hemodialysis (HHD): daily and nocturnal
31815,CKD Options and Wellness Education
31815,Dialysis Treatment
3100,The United States'​ lead foreign affairs agency
3100,Best Places to Work in the Federal Government
3100,careers.state.gov
3100,Engineering
3100,Medical Professionals
3100,Information Technology
1946139,PreK-12 Education
1946139,Adult Education
1946139,Student Support
1946139,Professional Development for Educators
97900,business benefits
97900,networking
97900,event hosting
97900,public policy
11333215,Dermatology
786140,Information Technology
786140,Staffing
786140,Financial Services
786140,Investment Banking
786140,Front Office
786140,Back Office
786140,Middle Office
786140,Low Latency
786140,High Frequency
786140,Application Development
786140,Project Management
786140,Business Analysis
786140,Trading Systems
27148871,Real Estate Investing
27148871,Multi-Family Real Estate
27148871,Multi-Family Investing
19028770,Partnerships
19028770,Military
19028770,Military Families
19028770,Service Members
19028770,Army
19028770,Army Communities
19028770,Sponsorships
19028770,Advertising
19028770,Soldiers
19028770,Veterans
19028770,Military Spouses
236502,Trail Development
236502,Advocacy for biking and walking infrastructure
236502,Community building
236502,Economic Development
236502,Active lifestyles
236502,Urban Planning
236502,Active Transportation
236502,GIS
236502,Environmental Planning
236502,health 
236502,wellness 
236502,urban mobility 
236502,Mapping
236502,Transportation Infrastructure 
236502,Mobility
236502,Trail Networks
236502,Regional Planning
18476,Professional Services
18476,Workforce Transformation
18476,IT Consulting
18476,Microsoft Partner
18476,AWS Services
18476,Salesforce
18476,Cloud Journey
18476,Application Integration
18476,Data Analytics
18476,Security Application Development
18476,Tableau
18476,Google Cloud
18476,Snowflake
18476,Information Technology
18476,Staffing Services
18476,IT Infrastructure
18476,Cybersecurity
18476,Enterprise Applications
18476,Digital Experience
18476,Design Engineering
18476,Electrical Engineering
18476,Mechanical Engineering
18476,Embdedded Engineering
148327,Staffing
148327,IT staffing
148327,Consulting services
148327,Resource solutions
148327,Professional services
148327,Managed services
148327,Recruiting
2985341,engineering
2985341,systems
2985341,software
2985341,simulations
2985341,computer
2985341,test engineer
2435986,Truckload Shipments of Perishable Freight
2435986,Truckload Shipments of Dry  Freight
2435986,Truckload Shipments of Flatbed Freight
2435986,Truckload Shipments for Government Agencies
2435986,Logistics
2435986,Logistics Account Management
162772,National Trial Practice
162772,Litigation
162772,Product Liability Defense
3607929,Aerospace & Defense
3607929,Technology
3607929,Transportation
3607929,Energy
3607929,Automotive
3607929,Aviation
3607929,Rail
3607929,Electric Vehicles
3607929,Medtech
3607929,Robotics & Unmanned Systems
3607929,Engineering Consulting
3607929,Engineering Services
3607929,Product Development
3607929,AI
3607929,Research & Development
3607929,Engineering Outsourcing
3607929,Automation
3607929,UAV
3607929,Quality Management
3607929,Recruiting & Hiring
3607929,Life Sciences
166575,Gas and Chemical Delivery systems
166575,Supply Chain and Materials
166575,System Integration
166575,Precision Machining
166575,High-purity Welding
166575,Fabrication
206944,Executive Search and Recruitment
206944,Professional Interim / Permanent Placement
206944,Consulting Services
206944,Market Research
206944,Emotional Intelligence
206944,Compensation Analysis
206944,Organizational Design
206944,Career Pathing
206944,Succession Planning
206944,Talent Acquisition Department Guidance
2543692,Building state-of-the-art Solution for Pharma/LS domain around Compliance space
2543692,Onsite-Offshore development facilities to manage large scale IBMi projects
2543692,Rapid Prototype & MVP Development
2543692,Alexa/Google Home Integration
2543692,"Java Full Stack, MS Dot Net, PHP offshoring capabilities"
2543692,AWS/Azure Cloud App Development and Migration
2960725,Case Management
2960725,Health and Wellness
2960725,Public Speaking
2960725,Behavioral Health
2960725,Mental Health Rehabilitation
2960725,Substance Abuse Treatments
2960725,Community Supports
2960725,Counseling
2960725,Therapy
2960725,Housing
49893,Hospitality
49893,Operations
49893,Customer Service
49893,Corporate
49893,Sales & Marketing
49893,Vacation Ownership
49893,Call Center
49893,Resort Management
11818084,home health care
11818084,hospice care
11818084,health care
11818084,behavioral health care
11818084,personal care
11818084,private duty
11818084,in-home care
11818084,home care
11335633,Vehicle Flooring
11335633,Vehicle Acoustics
11335633,Electric Battery Encapsulation
